region_id,month,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,dominant_monthly_component,dominant_monthly_component_label,month_name,regional_loading_mm,normalized_seasonal_profile,dominant_monthly_contribution_mm,reconstructed_total_mm,dominant_monthly_component_fraction
MYS_01_09,8,1,104.25,1.25,9,1,True,K4_C3,April–October mode,Aug,685.5833897078296,0.1309179607663566,89.75517931583539,170.79080288438678,0.5255270061385756
MYS_01_09,9,1,104.25,1.25,9,1,True,K4_C3,April–October mode,Sep,685.5833897078296,0.1376209669856309,94.35064904087814,178.2411307897382,0.5293427427375261
MYS_01_09,10,1,104.25,1.25,9,1,True,K4_C3,April–October mode,Oct,685.5833897078296,0.1386202479765914,95.03573948993143,232.3438871689009,0.4090305135544445
MYS_01_09,11,1,104.25,1.25,9,1,True,K4_C4,November northern mode,Nov,543.0314522010971,0.2491769875393746,135.31094139860124,295.6648086969327,0.45764980281200773
MYS_01_09,12,1,104.25,1.25,9,1,True,K4_C4,November northern mode,Dec,543.0314522010971,0.3529067798814952,191.63948117066124,352.44659618334015,0.5437404793972582
MYS_01_20,1,1,109.75,1.25,20,1,True,K4_C1,January eastern mode,Jan,1218.524142898616,0.3142285883169263,382.89512125312467,438.98695264496394,0.8722243769344912
MYS_01_20,2,1,109.75,1.25,20,1,True,K4_C1,January eastern mode,Feb,1218.524142898616,0.2053666456716191,250.24421589697343,302.39565137430304,0.8275390692944292
MYS_01_20,3,1,109.75,1.25,20,1,True,K4_C1,January eastern mode,Mar,1218.524142898616,0.1312479940516269,159.92884945892132,292.64100508247645,0.5465018458839963
MYS_01_20,4,1,109.75,1.25,20,1,True,K4_C2,May–June southwest mode,Apr,724.3071404156229,0.1771518265910075,128.31233293753695,222.76899571704644,0.5759882901322358
MYS_01_20,5,1,109.75,1.25,20,1,True,K4_C3,April–October mode,May,964.5905390934836,0.1287233906059157,124.16536473850128,228.53537999376533,0.5433091573912479
MYS_01_20,6,1,109.75,1.25,20,1,True,K4_C3,April–October mode,Jun,964.5905390934836,0.1188687959736476,114.65971598961406,197.04786066822493,0.5818876469949089
MYS_01_20,7,1,109.75,1.25,20,1,True,K4_C3,April–October mode,Jul,964.5905390934836,0.1056946639096819,101.95207283994462,184.41349231052877,0.5528449765935257
MYS_01_20,8,1,109.75,1.25,20,1,True,K4_C3,April–October mode,Aug,964.5905390934836,0.1309179607663566,126.28222635263944,217.6901269277476,0.5801008439604297
MYS_01_20,9,1,109.75,1.25,20,1,True,K4_C3,April–October mode,Sep,964.5905390934836,0.1376209669856309,132.7478827352362,217.28213848581686,0.6109470555671163
MYS_01_20,10,1,109.75,1.25,20,1,True,K4_C3,April–October mode,Oct,964.5905390934836,0.1386202479765914,133.71177972501266,275.62667103532704,0.4851191621723532
MYS_01_20,11,1,109.75,1.25,20,1,True,K4_C4,November northern mode,Nov,427.5147199846329,0.2491769875393746,106.52683005451009,320.6164443313905,0.3322562892139229
MYS_01_20,12,1,109.75,1.25,20,1,True,K4_C1,January eastern mode,Dec,1218.524142898616,0.1648341306180569,200.85436773180632,436.9318238207628,0.45969269524803563
MYS_01_21,1,1,110.25,1.25,21,1,True,K4_C1,January eastern mode,Jan,1232.2305763455354,0.3142285883169263,387.2020744860101,435.618189506154,0.8888565349508667
MYS_01_21,2,1,110.25,1.25,21,1,True,K4_C1,January eastern mode,Feb,1232.2305763455354,0.2053666456716191,253.05906015808856,312.06446665797415,0.8109191759901453
MYS_01_21,3,1,110.25,1.25,21,1,True,K4_C1,January eastern mode,Mar,1232.2305763455354,0.1312479940516269,161.72779135443162,322.77535650507735,0.5010537145882994
MYS_01_21,4,1,110.25,1.25,21,1,True,K4_C2,May–June southwest mode,Apr,943.5343808787592,0.1771518265910075,167.14883902408758,262.58629741571895,0.6365482154594778
MYS_01_21,5,1,110.25,1.25,21,1,True,K4_C3,April–October mode,May,973.2463208724268,0.1287233906059157,125.27956631743177,250.81790057906912,0.49948415176187955
MYS_01_21,6,1,110.25,1.25,21,1,True,K4_C3,April–October mode,Jun,973.2463208724268,0.1188687959736476,115.68861834788768,206.53099908679678,0.5601513519007786
MYS_01_21,7,1,110.25,1.25,21,1,True,K4_C3,April–October mode,Jul,973.2463208724268,0.1056946639096819,102.86694278594558,196.71618990317998,0.5229205732206117
MYS_01_21,8,1,110.25,1.25,21,1,True,K4_C3,April–October mode,Aug,973.2463208724268,0.1309179607663566,127.41542365197728,232.81285383651417,0.5472868939678517
MYS_01_21,9,1,110.25,1.25,21,1,True,K4_C3,April–October mode,Sep,973.2463208724268,0.1376209669856309,133.93909979367098,235.64341768151914,0.5683973739283253
MYS_01_21,10,1,110.25,1.25,21,1,True,K4_C3,April–October mode,Oct,973.2463208724268,0.1386202479765914,134.91164634164105,299.72232392470727,0.4501221149464061
MYS_01_21,11,1,110.25,1.25,21,1,True,K4_C2,May–June southwest mode,Nov,943.5343808787592,0.1258092686029743,118.70537036011689,333.26732021459384,0.3561866500552212
MYS_01_21,12,1,110.25,1.25,21,1,True,K4_C1,January eastern mode,Dec,1232.2305763455354,0.1648341306180569,203.1136557729035,423.2187638978237,0.4799259227124924
MYS_01_22,1,1,110.75,1.25,22,1,True,K4_C1,January eastern mode,Jan,1247.2416758599388,0.3142285883169263,391.91899109550593,435.9868168146075,0.8989239490288526
MYS_01_22,2,1,110.75,1.25,22,1,True,K4_C1,January eastern mode,Feb,1247.2416758599388,0.2053666456716191,256.14183931320446,319.706960429285,0.801176924547627
MYS_01_22,3,1,110.75,1.25,22,1,True,K4_C1,January eastern mode,Mar,1247.2416758599388,0.1312479940516269,163.69796805420643,343.28034319153136,0.4768637974789953
MYS_01_22,4,1,110.75,1.25,22,1,True,K4_C2,May–June southwest mode,Apr,1085.0795086283847,0.1771518265910075,192.22381694999123,288.7425759567486,0.6657273050676976
MYS_01_22,5,1,110.75,1.25,22,1,True,K4_C3,April–October mode,May,982.9179837972764,0.1287233906059157,126.52453556191593,265.93331756880013,0.47577541888553515
MYS_01_22,6,1,110.75,1.25,22,1,True,K4_C3,April–October mode,Jun,982.9179837972764,0.1188687959736476,116.83827727482752,213.45409151427992,0.5473695839979301
MYS_01_22,7,1,110.75,1.25,22,1,True,K4_C3,April–October mode,Jul,982.9179837972764,0.1056946639096819,103.88918594823528,205.3904346969323,0.5058131655523828
MYS_01_22,8,1,110.75,1.25,22,1,True,K4_C3,April–October mode,Aug,982.9179837972764,0.1309179607663566,128.68161803931815,243.41133313115833,0.528659107133603
MYS_01_22,9,1,110.75,1.25,22,1,True,K4_C3,April–October mode,Sep,982.9179837972764,0.1376209669856309,135.27012339774785,248.2733718273488,0.5448434618748229
MYS_01_22,10,1,110.75,1.25,22,1,True,K4_C2,May–June southwest mode,Oct,1085.0795086283847,0.1288721738103939,139.836555034054,316.32491092632023,0.44206621168266236
MYS_01_22,11,1,110.75,1.25,22,1,True,K4_C2,May–June southwest mode,Nov,1085.0795086283847,0.1258092686029743,136.51305935661182,343.2169511872115,0.39774567918164755
MYS_01_22,12,1,110.75,1.25,22,1,True,K4_C1,January eastern mode,Dec,1247.2416758599388,0.1648341306180569,205.58799731098134,417.3870577564266,0.4925595882538259
MYS_01_23,1,1,111.25,1.25,23,1,True,K4_C1,January eastern mode,Jan,1204.237347303712,0.3142285883169263,378.40580164176555,421.70951827351837,0.8973138742302083
MYS_01_23,2,1,111.25,1.25,23,1,True,K4_C1,January eastern mode,Feb,1204.237347303712,0.2053666456716191,247.31018460825197,313.47286727963603,0.7889364931467479
MYS_01_23,3,1,111.25,1.25,23,1,True,K4_C2,May–June southwest mode,Mar,1168.0557930663376,0.1381761742726676,161.39748082293323,348.9225838312436,0.4625595713832989
MYS_01_23,4,1,111.25,1.25,23,1,True,K4_C2,May–June southwest mode,Apr,1168.0557930663376,0.1771518265910075,206.9232173019096,301.441000429243,0.6864468237806307
MYS_01_23,5,1,111.25,1.25,23,1,True,K4_C3,April–October mode,May,984.6712230228223,0.1287233906059157,126.7502184595715,273.3942427640302,0.46361699931249506
MYS_01_23,6,1,111.25,1.25,23,1,True,K4_C3,April–October mode,Jun,984.6712230228223,0.1188687959736476,117.04668271062192,215.45640363559932,0.5432499602498823
MYS_01_23,7,1,111.25,1.25,23,1,True,K4_C3,April–October mode,Jul,984.6712230228223,0.1056946639096819,104.07449397893264,209.88024611289336,0.49587560481014287
MYS_01_23,8,1,111.25,1.25,23,1,True,K4_C3,April–October mode,Aug,984.6712230228223,0.1309179607663566,128.91114854346222,248.87663432666915,0.5179720824023066
MYS_01_23,9,1,111.25,1.25,23,1,True,K4_C3,April–October mode,Sep,984.6712230228223,0.1376209669856309,135.51140587532464,255.79468253619845,0.5297663130903745
MYS_01_23,10,1,111.25,1.25,23,1,True,K4_C2,May–June southwest mode,Oct,1168.0557930663376,0.1288721738103939,150.52988918428255,326.2770584995607,0.461356032436112
MYS_01_23,11,1,111.25,1.25,23,1,True,K4_C2,May–June southwest mode,Nov,1168.0557930663376,0.1258092686029743,146.95224501314306,350.61083334395073,0.41913207190886276
MYS_01_23,12,1,111.25,1.25,23,1,True,K4_C1,January eastern mode,Dec,1204.237347303712,0.1648341306180569,198.49941620060244,410.51168982224164,0.4835414462534696
MYS_01_24,1,1,111.75,1.25,24,1,True,K4_C1,January eastern mode,Jan,1200.921218919059,0.3142285883169263,377.3637793007783,420.17484187592856,0.8981113138901549
MYS_01_24,2,1,111.75,1.25,24,1,True,K4_C1,January eastern mode,Feb,1200.921218919059,0.2053666456716191,246.6291624452793,316.0120396107409,0.7804422981765934
MYS_01_24,3,1,111.75,1.25,24,1,True,K4_C2,May–June southwest mode,Mar,1233.486219476032,0.1381761742726676,170.4384068252541,358.12308685803254,0.47592130493619766
MYS_01_24,4,1,111.75,1.25,24,1,True,K4_C2,May–June southwest mode,Apr,1233.486219476032,0.1771518265910075,218.51433685501544,314.3971421486542,0.6950264730831962
MYS_01_24,5,1,111.75,1.25,24,1,True,K4_C3,April–October mode,May,1025.617658206769,0.1287233906059157,132.02098242967446,285.015853870208,0.4632057502660707
MYS_01_24,6,1,111.75,1.25,24,1,True,K4_C3,April–October mode,Jun,1025.617658206769,0.1188687959736476,121.91393616035066,222.8293957506059,0.5471178331282585
MYS_01_24,7,1,111.75,1.25,24,1,True,K4_C3,April–October mode,Jul,1025.617658206769,0.1056946639096819,108.40231368399944,218.04481085595248,0.4971561270293818
MYS_01_24,8,1,111.75,1.25,24,1,True,K4_C3,April–October mode,Aug,1025.617658206769,0.1309179607663566,134.2717723383963,258.8329535452059,0.5187584134836423
MYS_01_24,9,1,111.75,1.25,24,1,True,K4_C3,April–October mode,Sep,1025.617658206769,0.1376209669856309,141.14649387995382,267.13412482342636,0.5283731308130348
MYS_01_24,10,1,111.75,1.25,24,1,True,K4_C2,May–June southwest mode,Oct,1233.486219476032,0.1288721738103939,158.96205046904086,339.8467905435409,0.46774621650774356
MYS_01_24,11,1,111.75,1.25,24,1,True,K4_C2,May–June southwest mode,Nov,1233.486219476032,0.1258092686029743,155.18399910412742,360.56783504471366,0.4303878050710852
MYS_01_24,12,1,111.75,1.25,24,1,True,K4_C1,January eastern mode,Dec,1200.921218919059,0.1648341306180569,197.95280506130027,412.47882446334705,0.47991022404324757
MYS_01_25,1,1,112.25,1.25,25,1,True,K4_C1,January eastern mode,Jan,1253.3461396277255,0.3142285883169263,393.8371881276894,436.75777831067705,0.9017290765856558
MYS_01_25,2,1,112.25,1.25,25,1,True,K4_C1,January eastern mode,Feb,1253.3461396277255,0.2053666456716191,257.39549256081875,329.7965216804831,0.7804675781577567
MYS_01_25,3,1,112.25,1.25,25,1,True,K4_C2,May–June southwest mode,Mar,1273.9719254629397,0.1381761742726676,176.03256679125303,371.69313962426116,0.4735964913670498
MYS_01_25,4,1,112.25,1.25,25,1,True,K4_C2,May–June southwest mode,Apr,1273.9719254629397,0.1771518265910075,225.68645362142263,326.3113293227954,0.6916292305565888
MYS_01_25,5,1,112.25,1.25,25,1,True,K4_C3,April–October mode,May,1085.3359021612223,0.1287233906059157,139.7081172725229,297.83146261393,0.4690844816943412
MYS_01_25,6,1,112.25,1.25,25,1,True,K4_C3,April–October mode,Jun,1085.3359021612223,0.1188687959736476,129.0125719168771,233.48576114871227,0.5525500625055509
MYS_01_25,7,1,112.25,1.25,25,1,True,K4_C3,April–October mode,Jul,1085.3359021612223,0.1056946639096819,114.71421340804179,227.66077399779275,0.5038822076971151
MYS_01_25,8,1,112.25,1.25,25,1,True,K4_C3,April–October mode,Aug,1085.3359021612223,0.1309179607663566,142.08996305746115,270.4656028009536,0.5253531746217311
MYS_01_25,9,1,112.25,1.25,25,1,True,K4_C3,April–October mode,Sep,1085.3359021612223,0.1376209669856309,149.3649763596495,278.9666300770768,0.5354223776456017
MYS_01_25,10,1,112.25,1.25,25,1,True,K4_C2,May–June southwest mode,Oct,1273.9719254629397,0.1288721738103939,164.17953140782214,353.72408862383685,0.4641457471741956
MYS_01_25,11,1,112.25,1.25,25,1,True,K4_C2,May–June southwest mode,Nov,1273.9719254629397,0.1258092686029743,160.27747616321534,372.00060939735926,0.430852724738448
MYS_01_25,12,1,112.25,1.25,25,1,True,K4_C1,January eastern mode,Dec,1253.3461396277255,0.1648341306180569,206.5942212890339,425.65773777052095,0.4853529090558016
MYS_01_26,1,1,112.75,1.25,26,1,True,K4_C1,January eastern mode,Jan,1314.9693134517893,0.3142285883169263,413.2009510460335,456.5975357577522,0.9049565945648406
MYS_01_26,2,1,112.75,1.25,26,1,True,K4_C1,January eastern mode,Feb,1314.9693134517893,0.2053666456716191,270.05083706470583,346.5446489378354,0.7792670811464432
MYS_01_26,3,1,112.75,1.25,26,1,True,K4_C2,May–June southwest mode,Mar,1340.8096359745466,0.1381761742726676,185.26794592689095,390.36473580561,0.4746021577603487
MYS_01_26,4,1,112.75,1.25,26,1,True,K4_C2,May–June southwest mode,Apr,1340.8096359745466,0.1771518265910075,237.52687612371477,343.6536430783814,0.6911810216705284
MYS_01_26,5,1,112.75,1.25,26,1,True,K4_C3,April–October mode,May,1153.5925834188104,0.1287233906059157,148.49434871550693,314.6034959159382,0.4720047635935505
MYS_01_26,6,1,112.75,1.25,26,1,True,K4_C3,April–October mode,Jun,1153.5925834188104,0.1188687959736476,137.12616143512363,246.642668129185,0.555970961858475
MYS_01_26,7,1,112.75,1.25,26,1,True,K4_C3,April–October mode,Jul,1153.5925834188104,0.1056946639096819,121.92858039315283,240.0993389963416,0.5078255563003056
MYS_01_26,8,1,112.75,1.25,26,1,True,K4_C3,April–October mode,Aug,1153.5925834188104,0.1309179607663566,151.02598857638375,285.4456249171801,0.5290884686714074
MYS_01_26,9,1,112.75,1.25,26,1,True,K4_C3,April–October mode,Sep,1153.5925834188104,0.1376209669856309,158.75852683754874,294.4922846573776,0.5390923127994808
MYS_01_26,10,1,112.75,1.25,26,1,True,K4_C2,May–June southwest mode,Oct,1340.8096359745466,0.1288721738103939,172.79305245396273,372.50241240895804,0.46387096216778045
MYS_01_26,11,1,112.75,1.25,26,1,True,K4_C2,May–June southwest mode,Nov,1340.8096359745466,0.1258092686029743,168.68627963777794,388.45035521669604,0.43425440953368866
MYS_01_26,12,1,112.75,1.25,26,1,True,K4_C1,January eastern mode,Dec,1314.9693134517893,0.1648341306180569,216.75182357224884,442.6308432848099,0.48968983264634436
MYS_01_27,1,1,113.25,1.25,27,1,True,K4_C1,January eastern mode,Jan,1283.3138289914602,0.3142285883169263,403.2538928515759,445.84103393949766,0.9044790904246356
MYS_01_27,2,1,113.25,1.25,27,1,True,K4_C1,January eastern mode,Feb,1283.3138289914602,0.2053666456716191,263.549856403978,343.9598127597322,0.7662228162336997
MYS_01_27,3,1,113.25,1.25,27,1,True,K4_C2,May–June southwest mode,Mar,1376.120844580753,0.1381761742726676,190.14711364104065,392.58251490658535,0.48434942062125713
MYS_01_27,4,1,113.25,1.25,27,1,True,K4_C2,May–June southwest mode,Apr,1376.120844580753,0.1771518265910075,243.78232122744038,351.9698022898407,0.6926228319629821
MYS_01_27,5,1,113.25,1.25,27,1,True,K4_C3,April–October mode,May,1249.8018429113115,0.1287233906059157,160.87873080506606,329.6605755580202,0.48801325585488897
MYS_01_27,6,1,113.25,1.25,27,1,True,K4_C3,April–October mode,Jun,1249.8018429113115,0.1188687959736476,148.56244027251347,258.2037449239771,0.575369037797088
MYS_01_27,7,1,113.25,1.25,27,1,True,K4_C3,April–October mode,Jul,1249.8018429113115,0.1056946639096819,132.0973857402121,251.54814942584403,0.5251375772062843
MYS_01_27,8,1,113.25,1.25,27,1,True,K4_C3,April–October mode,Aug,1249.8018429113115,0.1309179607663566,163.62150863598325,299.7143479476353,0.5459248439603246
MYS_01_27,9,1,113.25,1.25,27,1,True,K4_C3,April–October mode,Sep,1249.8018429113115,0.1376209669856309,171.99893816187824,310.4708468261378,0.5539938448977686
MYS_01_27,10,1,113.25,1.25,27,1,True,K4_C2,May–June southwest mode,Oct,1376.120844580753,0.1288721738103939,177.34368466691686,389.1314387353015,0.4557423713778911
MYS_01_27,11,1,113.25,1.25,27,1,True,K4_C2,May–June southwest mode,Nov,1376.120844580753,0.1258092686029743,173.12875696601182,396.8017306055512,0.4363104886206103
MYS_01_27,12,1,113.25,1.25,27,1,True,K4_C1,January eastern mode,Dec,1283.3138289914602,0.1648341306180569,211.5339193119371,440.9455970019784,0.4797279318586506
MYS_01_28,1,1,113.75,1.25,28,1,True,K4_C1,January eastern mode,Jan,1197.2514927321276,0.3142285883169263,376.2106464215492,413.95028202994547,0.9088305111828232
MYS_01_28,2,1,113.75,1.25,28,1,True,K4_C1,January eastern mode,Feb,1197.2514927321276,0.2053666456716191,245.87552308773593,328.41117756559015,0.7486819569002939
MYS_01_28,3,1,113.75,1.25,28,1,True,K4_C2,May–June southwest mode,Mar,1477.2508464479704,0.1381761742726676,204.12087040324047,393.391483261348,0.5188746556255098
MYS_01_28,4,1,113.75,1.25,28,1,True,K4_C2,May–June southwest mode,Apr,1477.2508464479704,0.1771518265910075,261.6976857813699,364.6310278496963,0.7177054770260629
MYS_01_28,5,1,113.75,1.25,28,1,True,K4_C3,April–October mode,May,1219.7419614567734,0.1287233906059157,157.009320943026,333.434862147966,0.4708845377822284
MYS_01_28,6,1,113.75,1.25,28,1,True,K4_C3,April–October mode,Jun,1219.7419614567734,0.1188687959736476,144.98925835690196,255.01142629351813,0.5685598502947838
MYS_01_28,7,1,113.75,1.25,28,1,True,K4_C3,April–October mode,Jul,1219.7419614567734,0.1056946639096819,128.92021667270984,251.79281516299505,0.512009115864783
MYS_01_28,8,1,113.75,1.25,28,1,True,K4_C3,April–October mode,Aug,1219.7419614567734,0.1309179607663566,159.6861302550767,300.3372126071174,0.5316894595541454
MYS_01_28,9,1,113.75,1.25,28,1,True,K4_C3,April–October mode,Sep,1219.7419614567734,0.1376209669856309,167.86206820863129,313.8451601951156,0.534856322475301
MYS_01_28,10,1,113.75,1.25,28,1,True,K4_C2,May–June southwest mode,Oct,1477.2508464479704,0.1288721738103939,190.37652784499434,393.792909800361,0.4834432594063425
MYS_01_28,11,1,113.75,1.25,28,1,True,K4_C2,May–June southwest mode,Nov,1477.2508464479704,0.1258092686029743,185.85184853474388,394.1388735889901,0.47153899548754247
MYS_01_28,12,1,113.75,1.25,28,1,True,K4_C1,January eastern mode,Dec,1197.2514927321276,0.1648341306180569,197.34790893567114,413.785493923863,0.47693288390622846
MYS_01_29,1,1,114.25,1.25,29,1,True,K4_C1,January eastern mode,Jan,1057.8443531291823,0.3142285883169263,332.40493774281504,361.95449213252607,0.9183611337004991
MYS_01_29,2,1,114.25,1.25,29,1,True,K4_C1,January eastern mode,Feb,1057.8443531291823,0.2053666456716191,217.2459464448039,301.2549128558175,0.7211366094759065
MYS_01_29,3,1,114.25,1.25,29,1,True,K4_C2,May–June southwest mode,Mar,1632.859278670612,0.1381761742726676,225.62224825233278,392.4439376700555,0.5749158710205968
MYS_01_29,4,1,114.25,1.25,29,1,True,K4_C2,May–June southwest mode,Apr,1632.859278670612,0.1771518265910075,289.26400378257387,381.5341593040603,0.758160171844659
MYS_01_29,5,1,114.25,1.25,29,1,True,K4_C2,May–June southwest mode,May,1632.859278670612,0.0994585414451646,162.40180224178263,331.2865416018915,0.49021551390681484
MYS_01_29,6,1,114.25,1.25,29,1,True,K4_C3,April–October mode,Jun,1113.2350467496158,0.1188687959736476,132.32890964279414,242.61978476267257,0.5454168124509571
MYS_01_29,7,1,114.25,1.25,29,1,True,K4_C3,April–October mode,Jul,1113.2350467496158,0.1056946639096819,117.66300411867965,245.54892866081812,0.47918353690400345
MYS_01_29,8,1,114.25,1.25,29,1,True,K4_C3,April–October mode,Aug,1113.2350467496158,0.1309179607663566,145.74246217409933,293.1530513341597,0.4971548531076697
MYS_01_29,9,1,114.25,1.25,29,1,True,K4_C3,April–October mode,Sep,1113.2350467496158,0.1376209669856309,153.20448361597613,310.5952575149071,0.493260859298932
MYS_01_29,10,1,114.25,1.25,29,1,True,K4_C2,May–June southwest mode,Oct,1632.859278670612,0.1288721738103939,210.4301247687535,392.2494863656981,0.5364701091604933
MYS_01_29,11,1,114.25,1.25,29,1,True,K4_C2,May–June southwest mode,Nov,1632.859278670612,0.1258092686029743,205.4288315811299,384.02640102890217,0.5349341374205915
MYS_01_29,12,1,114.25,1.25,29,1,True,K4_C1,January eastern mode,Dec,1057.8443531291823,0.1648341306180569,174.36885427726955,365.6021731902316,0.4769360443230769
MYS_01_30,1,1,114.75,1.25,30,1,True,K4_C1,January eastern mode,Jan,910.124079114117,0.3142285883169263,285.9870045732715,313.20659631066775,0.9130938107369958
MYS_01_30,2,1,114.75,1.25,30,1,True,K4_C1,January eastern mode,Feb,910.124079114117,0.2053666456716191,186.9091292726375,268.38499095372276,0.6964216911252908
MYS_01_30,3,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,Mar,1669.7224667093687,0.1381761742726676,230.71586254702214,375.32497551270575,0.6147095919525659
MYS_01_30,4,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,Apr,1669.7224667093687,0.1771518265910075,295.7943848776074,376.4087141554512,0.7858329888596807
MYS_01_30,5,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,May,1669.7224667093687,0.0994585414451646,166.06816115713622,315.8143529139306,0.5258410823474988
MYS_01_30,6,1,114.75,1.25,30,1,True,K4_C3,April–October mode,Jun,990.7934723615564,0.1188687959736476,117.77442711816771,223.99928707016943,0.5257803659047986
MYS_01_30,7,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,Jul,1669.7224667093687,0.0631921675098908,105.5133818113265,232.05016203866944,0.454700746098783
MYS_01_30,8,1,114.75,1.25,30,1,True,K4_C3,April–October mode,Aug,990.7934723615564,0.1309179607663566,129.71266094219246,276.8891629106754,0.46846420271073536
MYS_01_30,9,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,Sep,1669.7224667093687,0.0911244672109195,152.15257016899352,296.4927432806399,0.5131746851051131
MYS_01_30,10,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,Oct,1669.7224667093687,0.1288721738103939,215.1807639448894,377.340597314389,0.5702560643524056
MYS_01_30,11,1,114.75,1.25,30,1,True,K4_C2,May–June southwest mode,Nov,1669.7224667093687,0.1258092686029743,210.06656230665982,369.79671351709214,0.5680595706455636
MYS_01_30,12,1,114.75,1.25,30,1,True,K4_C1,January eastern mode,Dec,910.124079114117,0.1648341306180569,150.01951133533512,329.16424987524255,0.45575882372461296
MYS_02_06,1,1,102.75,1.75,6,2,True,K4_C1,January eastern mode,Jan,513.9139808965596,0.3142285883169263,161.48646473345775,215.8634943789213,0.7480952960484764
MYS_02_06,2,1,102.75,1.75,6,2,True,K4_C1,January eastern mode,Feb,513.9139808965596,0.2053666456716191,105.54079042047498,151.96020661066396,0.6945291321620811
MYS_02_06,3,1,102.75,1.75,6,2,True,K4_C2,May–June southwest mode,Mar,815.3979844358096,0.1381761742726676,112.66857399898433,207.14413896446467,0.5439138879923244
MYS_02_06,4,1,102.75,1.75,6,2,True,K4_C2,May–June southwest mode,Apr,815.3979844358096,0.1771518265910075,144.44924234142957,194.33676155506726,0.743293451972536
MYS_02_06,5,1,102.75,1.75,6,2,True,K4_C3,April–October mode,May,676.7837221302409,0.1287233906059157,87.11789541949652,185.38083484488837,0.4699401396718798
MYS_02_06,6,1,102.75,1.75,6,2,True,K4_C3,April–October mode,Jun,676.7837221302409,0.1188687959736476,80.44846618418542,141.12653972467905,0.5700449138845941
MYS_02_06,7,1,102.75,1.75,6,2,True,K4_C3,April–October mode,Jul,676.7837221302409,0.1056946639096819,71.53242805009936,148.6969844201622,0.48106172649725965
MYS_02_06,8,1,102.75,1.75,6,2,True,K4_C3,April–October mode,Aug,676.7837221302409,0.1309179607663566,88.60314478115566,175.21877215290047,0.505671531038
MYS_02_06,9,1,102.75,1.75,6,2,True,K4_C3,April–October mode,Sep,676.7837221302409,0.1376209669856309,93.13963027969828,185.90551524758197,0.5010052023236558
MYS_02_06,10,1,102.75,1.75,6,2,True,K4_C2,May–June southwest mode,Oct,815.3979844358096,0.1288721738103939,105.0821107748565,240.22624148314955,0.4374297750573906
MYS_02_06,11,1,102.75,1.75,6,2,True,K4_C4,November northern mode,Nov,425.92353934278793,0.2491769875393746,106.13034445554419,282.5259296656319,0.37564815583882494
MYS_02_06,12,1,102.75,1.75,6,2,True,K4_C4,November northern mode,Dec,425.92353934278793,0.3529067798814952,150.31130474519261,303.63380775728604,0.49504139824029764
MYS_02_07,1,1,103.25,1.75,7,2,True,K4_C1,January eastern mode,Jan,583.3201719632597,0.3142285883169263,183.29587417280177,245.91844944056754,0.7453522685661691
MYS_02_07,2,1,103.25,1.75,7,2,True,K4_C1,January eastern mode,Feb,583.3201719632597,0.2053666456716191,119.79450706868667,164.43719905810042,0.7285122086417916
MYS_02_07,3,1,103.25,1.75,7,2,True,K4_C2,May–June southwest mode,Mar,756.5192838009763,0.1381761742726676,104.53294039911738,210.29846597190968,0.4970694385049876
MYS_02_07,4,1,103.25,1.75,7,2,True,K4_C2,May–June southwest mode,Apr,756.5192838009763,0.1771518265910075,134.01877297666374,187.0592169989931,0.7164510529164951
MYS_02_07,5,1,103.25,1.75,7,2,True,K4_C3,April–October mode,May,671.898659884225,0.1287233906059157,86.4890736438684,181.3842863978647,0.47682781877894004
MYS_02_07,6,1,103.25,1.75,7,2,True,K4_C3,April–October mode,Jun,671.898659884225,0.1188687959736476,79.86778471674519,141.89258339813284,0.562874977705115
MYS_02_07,7,1,103.25,1.75,7,2,True,K4_C3,April–October mode,Jul,671.898659884225,0.1056946639096819,71.01610303782883,148.41240426187866,0.4785051720644491
MYS_02_07,8,1,103.25,1.75,7,2,True,K4_C3,April–October mode,Aug,671.898659884225,0.1309179607663566,87.96360239369054,174.12349770594986,0.5051793902178476
MYS_02_07,9,1,103.25,1.75,7,2,True,K4_C3,April–October mode,Sep,671.898659884225,0.1376209669856309,92.46734328961658,182.87471906158873,0.5056321823164378
MYS_02_07,10,1,103.25,1.75,7,2,True,K4_C2,May–June southwest mode,Oct,756.5192838009763,0.1288721738103939,97.49428463291412,238.54753286654972,0.4086996141245158
MYS_02_07,11,1,103.25,1.75,7,2,True,K4_C4,November northern mode,Nov,495.2863983896272,0.2491769875393746,123.41397271995386,294.5416510802212,0.41900346612215095
MYS_02_07,12,1,103.25,1.75,7,2,True,K4_C4,November northern mode,Dec,495.2863983896272,0.3529067798814952,174.7899279747867,337.53450779633033,0.5178431358498481
MYS_02_08,1,1,103.75,1.75,8,2,True,K4_C1,January eastern mode,Jan,603.7997053572293,0.3142285883169263,189.7311290405782,258.1487038020564,0.7349683583383804
